file_name,strategy,splits,backtracks,clauses,variables,givens,unit_rule,pure_rule,execution_time
cnf/sudoku/top870.sdk.txt/289.txt,DLIS,1451,1448,12010,729,22,2900,2900,22.12881112098694
cnf/sudoku/top870.sdk.txt/504.txt,DLIS,1113,1112,12010,729,22,2226,2226,19.98362398147583
cnf/sudoku/top870.sdk.txt/262.txt,DLIS,699,696,12011,729,23,1396,1396,12.801461935043335
cnf/sudoku/top870.sdk.txt/276.txt,DLIS,2240,2239,12010,729,22,4480,4480,42.34558892250061
cnf/sudoku/top870.sdk.txt/510.txt,DLIS,2590,2588,12012,729,24,5179,5179,45.07147812843323
cnf/sudoku/top870.sdk.txt/538.txt,DLIS,3009,3006,12009,729,21,6016,6016,51.68714880943298
cnf/sudoku/top870.sdk.txt/706.txt,DLIS,1177,1176,12010,729,22,2354,2354,23.55191206932068
cnf/sudoku/top870.sdk.txt/712.txt,DLIS,2541,2539,12009,729,21,5081,5081,39.18532180786133
cnf/sudoku/top870.sdk.txt/29.txt,DLIS,1016,1014,12012,729,24,2031,2031,16.02145481109619
cnf/sudoku/top870.sdk.txt/869.txt,DLIS,272,268,12005,729,17,541,541,5.431121826171875
cnf/sudoku/top870.sdk.txt/15.txt,DLIS,1784,1781,12010,729,22,3566,3566,25.31731629371643
cnf/sudoku/top870.sdk.txt/855.txt,DLIS,1085,1084,12012,729,24,2170,2170,20.170066833496094
cnf/sudoku/top870.sdk.txt/699.txt,DLIS,530,528,12012,729,24,1059,1059,11.24970293045044
cnf/sudoku/top870.sdk.txt/841.txt,DLIS,205,203,12011,729,23,409,409,5.126610040664673
cnf/sudoku/top870.sdk.txt/114.txt,DLIS,1863,1861,12011,729,23,3725,3725,34.40797805786133
cnf/sudoku/top870.sdk.txt/672.txt,DLIS,206,205,12013,729,25,412,412,6.576312065124512
cnf/sudoku/top870.sdk.txt/666.txt,DLIS,3562,3558,12010,729,22,7121,7121,63.88885498046875
cnf/sudoku/top870.sdk.txt/100.txt,DLIS,586,583,12011,729,23,1170,1170,12.116090059280396
cnf/sudoku/top870.sdk.txt/128.txt,DLIS,625,621,12010,729,22,1247,1247,12.20810604095459
cnf/sudoku/top870.sdk.txt/470.txt,DLIS,199,197,12013,729,25,397,397,4.968083143234253
cnf/sudoku/top870.sdk.txt/316.txt,DLIS,264,262,12012,729,24,527,527,8.285479307174683
cnf/sudoku/top870.sdk.txt/302.txt,DLIS,89,87,12012,729,24,177,177,3.549429178237915
cnf/sudoku/top870.sdk.txt/464.txt,DLIS,1139,1136,12014,729,26,2276,2276,19.857731819152832
cnf/sudoku/top870.sdk.txt/458.txt,DLIS,78,76,12011,729,23,155,155,4.130936861038208
cnf/sudoku/top870.sdk.txt/459.txt,DLIS,307,305,12012,729,24,613,613,6.542556047439575
cnf/sudoku/top870.sdk.txt/303.txt,DLIS,1539,1536,12010,729,22,3076,3076,27.037539958953857
cnf/sudoku/top870.sdk.txt/465.txt,DLIS,658,656,12011,729,23,1315,1315,11.451239824295044
cnf/sudoku/top870.sdk.txt/471.txt,DLIS,1190,1187,12009,729,21,2378,2378,20.386600017547607
cnf/sudoku/top870.sdk.txt/317.txt,DLIS,1812,1811,12010,729,22,3624,3624,30.768955945968628
cnf/sudoku/top870.sdk.txt/129.txt,DLIS,1031,1028,12010,729,22,2060,2060,18.390696048736572
cnf/sudoku/top870.sdk.txt/667.txt,DLIS,22,20,12015,729,27,43,43,2.7298238277435303
cnf/sudoku/top870.sdk.txt/101.txt,DLIS,7221,7218,12010,729,22,14440,14440,111.02387595176697
cnf/sudoku/top870.sdk.txt/115.txt,DLIS,5206,5203,12011,729,23,10410,10410,99.95220828056335
cnf/sudoku/top870.sdk.txt/673.txt,DLIS,17,14,12011,729,23,32,32,2.4155969619750977
cnf/sudoku/top870.sdk.txt/840.txt,DLIS,1176,1175,12013,729,25,2352,2352,17.56934666633606
cnf/sudoku/top870.sdk.txt/698.txt,DLIS,79,77,12012,729,24,157,157,4.49975323677063
cnf/sudoku/top870.sdk.txt/854.txt,DLIS,231,228,12014,729,26,460,460,5.770243167877197
cnf/sudoku/top870.sdk.txt/14.txt,DLIS,79207,79204,12005,729,17,158412,158412,1363.0903809070587
cnf/sudoku/top870.sdk.txt/868.txt,DLIS,2,1,12012,729,24,4,4,2.3902029991149902
cnf/sudoku/top870.sdk.txt/28.txt,DLIS,767,766,12010,729,22,1534,1534,11.302366018295288
cnf/sudoku/top870.sdk.txt/713.txt,DLIS,287,285,12013,729,25,573,573,7.5742270946502686
cnf/sudoku/top870.sdk.txt/707.txt,DLIS,3718,3715,12010,729,22,7434,7434,71.52598667144775
cnf/sudoku/top870.sdk.txt/539.txt,DLIS,746,743,12013,729,25,1490,1490,13.129261255264282
cnf/sudoku/top870.sdk.txt/277.txt,DLIS,290,287,12011,729,23,578,578,6.83964991569519
cnf/sudoku/top870.sdk.txt/511.txt,DLIS,1375,1372,12011,729,23,2748,2748,26.815785884857178
cnf/sudoku/top870.sdk.txt/505.txt,DLIS,1482,1479,12012,729,24,2962,2962,23.995235204696655
cnf/sudoku/top870.sdk.txt/263.txt,DLIS,399,397,12009,729,21,797,797,7.160855054855347
cnf/sudoku/top870.sdk.txt/288.txt,DLIS,19,16,12012,729,24,36,36,2.353430986404419
cnf/sudoku/top870.sdk.txt/513.txt,DLIS,860,858,12011,729,23,1719,1719,14.874614000320435
cnf/sudoku/top870.sdk.txt/275.txt,DLIS,541,538,12009,729,21,1080,1080,10.60629391670227
cnf/sudoku/top870.sdk.txt/261.txt,DLIS,339,337,12012,729,24,677,677,7.814084053039551
cnf/sudoku/top870.sdk.txt/507.txt,DLIS,5364,5361,12010,729,22,10726,10726,84.21637105941772
cnf/sudoku/top870.sdk.txt/249.txt,DLIS,562,559,12012,729,24,1122,1122,11.157217025756836
cnf/sudoku/top870.sdk.txt/711.txt,DLIS,4058,4054,12005,729,17,8113,8113,55.238739252090454
cnf/sudoku/top870.sdk.txt/705.txt,DLIS,336,333,12012,729,24,670,670,7.136859178543091
cnf/sudoku/top870.sdk.txt/739.txt,DLIS,20,18,12011,729,23,39,39,2.568692922592163
cnf/sudoku/top870.sdk.txt/842.txt,DLIS,67,65,12011,729,23,133,133,3.349001169204712
cnf/sudoku/top870.sdk.txt/16.txt,DLIS,773,772,12012,729,24,1546,1546,12.858585119247437
cnf/sudoku/top870.sdk.txt/856.txt,DLIS,771,769,12012,729,24,1541,1541,14.362482070922852
cnf/sudoku/top870.sdk.txt/103.txt,DLIS,2069,2065,12005,729,17,4135,4135,29.942203283309937
cnf/sudoku/top870.sdk.txt/665.txt,DLIS,111,108,12012,729,24,220,220,3.892224073410034
cnf/sudoku/top870.sdk.txt/671.txt,DLIS,1198,1196,12011,729,23,2395,2395,19.473728895187378
cnf/sudoku/top870.sdk.txt/117.txt,DLIS,8384,8382,12011,729,23,16767,16767,139.36396312713623
cnf/sudoku/top870.sdk.txt/659.txt,DLIS,6,5,12011,729,23,12,12,2.5915162563323975
cnf/sudoku/top870.sdk.txt/498.txt,DLIS,1127,1124,12011,729,23,2252,2252,19.51092004776001
cnf/sudoku/top870.sdk.txt/467.txt,DLIS,2757,2756,12012,729,24,5514,5514,49.65180993080139
cnf/sudoku/top870.sdk.txt/301.txt,DLIS,968,966,12013,729,25,1935,1935,17.682847023010254
cnf/sudoku/top870.sdk.txt/315.txt,DLIS,308,306,12012,729,24,615,615,6.042752981185913
cnf/sudoku/top870.sdk.txt/473.txt,DLIS,4067,4064,12010,729,22,8132,8132,63.242414236068726
cnf/sudoku/top870.sdk.txt/329.txt,DLIS,1158,1155,12011,729,23,2314,2314,23.004560947418213
cnf/sudoku/top870.sdk.txt/328.txt,DLIS,985,984,12013,729,25,1970,1970,15.532151937484741
cnf/sudoku/top870.sdk.txt/314.txt,DLIS,1315,1313,12010,729,22,2629,2629,23.02322483062744
cnf/sudoku/top870.sdk.txt/472.txt,DLIS,1439,1437,12013,729,25,2877,2877,24.253865957260132
cnf/sudoku/top870.sdk.txt/466.txt,DLIS,5430,5428,12010,729,22,10859,10859,96.91096210479736
cnf/sudoku/top870.sdk.txt/300.txt,DLIS,214,213,12010,729,22,428,428,5.215846061706543
cnf/sudoku/top870.sdk.txt/499.txt,DLIS,50,48,12013,729,25,99,99,2.82857608795166
cnf/sudoku/top870.sdk.txt/658.txt,DLIS,1218,1216,12011,729,23,2435,2435,24.72689723968506
cnf/sudoku/top870.sdk.txt/670.txt,DLIS,749,747,12011,729,23,1497,1497,11.300681829452515
cnf/sudoku/top870.sdk.txt/116.txt,DLIS,754,753,12011,729,23,1508,1508,13.672732830047607
cnf/sudoku/top870.sdk.txt/102.txt,DLIS,1784,1781,12010,729,22,3566,3566,33.91679787635803
cnf/sudoku/top870.sdk.txt/664.txt,DLIS,22,20,12012,729,24,43,43,2.4091169834136963
cnf/sudoku/top870.sdk.txt/857.txt,DLIS,423,421,12013,729,25,845,845,7.617572784423828
cnf/sudoku/top870.sdk.txt/17.txt,DLIS,746,744,12011,729,23,1491,1491,13.963407754898071
cnf/sudoku/top870.sdk.txt/843.txt,DLIS,13377,13374,12005,729,17,26752,26752,203.2157483100891
cnf/sudoku/top870.sdk.txt/738.txt,DLIS,530,529,12013,729,25,1060,1060,10.233284950256348
cnf/sudoku/top870.sdk.txt/704.txt,DLIS,530,527,12013,729,25,1058,1058,9.68761658668518
cnf/sudoku/top870.sdk.txt/710.txt,DLIS,791,789,12010,729,22,1581,1581,15.634670972824097
cnf/sudoku/top870.sdk.txt/248.txt,DLIS,1509,1508,12012,729,24,3018,3018,21.330121994018555
cnf/sudoku/top870.sdk.txt/260.txt,DLIS,3209,3205,12010,729,22,6415,6415,57.56638479232788
cnf/sudoku/top870.sdk.txt/506.txt,DLIS,1619,1616,12013,729,25,3236,3236,27.260215997695923
cnf/sudoku/top870.sdk.txt/512.txt,DLIS,1369,1367,12013,729,25,2737,2737,20.88216280937195
cnf/sudoku/top870.sdk.txt/274.txt,DLIS,794,791,12011,729,23,1586,1586,19.446605920791626
cnf/sudoku/top870.sdk.txt/258.txt,DLIS,824,823,12011,729,23,1648,1648,16.378556966781616
cnf/sudoku/top870.sdk.txt/270.txt,DLIS,1622,1620,12010,729,22,3243,3243,27.15365982055664
cnf/sudoku/top870.sdk.txt/516.txt,DLIS,147,145,12010,729,22,293,293,4.519903898239136
cnf/sudoku/top870.sdk.txt/502.txt,DLIS,288,286,12013,729,25,575,575,5.644068002700806
cnf/sudoku/top870.sdk.txt/264.txt,DLIS,144,143,12014,729,26,288,288,4.984638929367065
cnf/sudoku/top870.sdk.txt/728.txt,DLIS,214,212,12012,729,24,427,427,4.606026887893677
cnf/sudoku/top870.sdk.txt/714.txt,DLIS,1457,1455,12011,729,23,2913,2913,22.689241886138916
cnf/sudoku/top870.sdk.txt/700.txt,DLIS,383,381,12010,729,22,765,765,7.899850130081177
cnf/sudoku/top870.sdk.txt/847.txt,DLIS,3055,3052,12010,729,22,6108,6108,53.19644498825073
cnf/sudoku/top870.sdk.txt/13.txt,DLIS,2224,2220,12009,729,21,4445,4445,31.940152168273926
cnf/sudoku/top870.sdk.txt/853.txt,DLIS,892,888,12011,729,23,1781,1781,16.007328748703003
cnf/sudoku/top870.sdk.txt/648.txt,DLIS,838,836,12012,729,24,1675,1675,13.651439905166626
cnf/sudoku/top870.sdk.txt/660.txt,DLIS,46,45,12011,729,23,92,92,2.892483949661255
cnf/sudoku/top870.sdk.txt/106.txt,DLIS,2297,2296,12009,729,21,4594,4594,37.96198773384094
cnf/sudoku/top870.sdk.txt/112.txt,DLIS,7191,7188,12005,729,17,14380,14380,87.3760597705841
cnf/sudoku/top870.sdk.txt/674.txt,DLIS,84,81,12010,729,22,166,166,2.9910500049591064
cnf/sudoku/top870.sdk.txt/489.txt,DLIS,60,58,12013,729,25,119,119,3.3059980869293213
cnf/sudoku/top870.sdk.txt/338.txt,DLIS,418,416,12011,729,23,835,835,7.998856067657471
cnf/sudoku/top870.sdk.txt/304.txt,DLIS,1150,1148,12012,729,24,2299,2299,20.442466974258423
cnf/sudoku/top870.sdk.txt/462.txt,DLIS,156,154,12012,729,24,311,311,4.434988021850586
cnf/sudoku/top870.sdk.txt/476.txt,DLIS,20,18,12005,729,17,39,39,2.838931083679199
cnf/sudoku/top870.sdk.txt/310.txt,DLIS,52,50,12011,729,23,103,103,2.9602298736572266
cnf/sudoku/top870.sdk.txt/477.txt,DLIS,56,54,12013,729,25,111,111,2.959836959838867
cnf/sudoku/top870.sdk.txt/311.txt,DLIS,598,597,12013,729,25,1196,1196,11.978452920913696
cnf/sudoku/top870.sdk.txt/305.txt,DLIS,330,328,12011,729,23,659,659,5.997603893280029
cnf/sudoku/top870.sdk.txt/463.txt,DLIS,738,736,12010,729,22,1475,1475,10.064929008483887
cnf/sudoku/top870.sdk.txt/339.txt,DLIS,1669,1666,12009,729,21,3336,3336,28.441820859909058
cnf/sudoku/top870.sdk.txt/488.txt,DLIS,542,540,12012,729,24,1083,1083,13.041182041168213
