file_name,strategy,splits,backtracks,clauses,variables,givens,unit_rule,pure_rule,execution_time
cnf/sudoku/damnhard.sdk.txt/29.txt,Grab First,253,246,12005,729,17,500,500,11.166721105575562
cnf/sudoku/damnhard.sdk.txt/15.txt,Grab First,1,0,12005,729,17,2,2,2.718513011932373
cnf/sudoku/damnhard.sdk.txt/14.txt,Grab First,150,147,12005,729,17,298,298,8.325540781021118
cnf/sudoku/damnhard.sdk.txt/28.txt,Grab First,118,114,12005,729,17,233,233,5.74095892906189
cnf/sudoku/damnhard.sdk.txt/16.txt,Grab First,13,7,12005,729,17,21,21,2.416926383972168
cnf/sudoku/damnhard.sdk.txt/17.txt,Grab First,7,6,12005,729,17,14,14,2.1807940006256104
cnf/sudoku/damnhard.sdk.txt/13.txt,Grab First,15,6,12005,729,17,22,22,2.3667051792144775
cnf/sudoku/damnhard.sdk.txt/12.txt,Grab First,460,452,12005,729,17,913,913,18.488679885864258
cnf/sudoku/damnhard.sdk.txt/10.txt,Grab First,265,261,12005,729,17,527,527,11.780157089233398
cnf/sudoku/damnhard.sdk.txt/11.txt,Grab First,40,35,12005,729,17,76,76,3.819225788116455
cnf/sudoku/damnhard.sdk.txt/9.txt,Grab First,3,2,12005,729,17,6,6,2.516357183456421
cnf/sudoku/damnhard.sdk.txt/8.txt,Grab First,143,137,12005,729,17,281,281,7.121315002441406
cnf/sudoku/damnhard.sdk.txt/5.txt,Grab First,1,0,12005,729,17,2,2,2.1205618381500244
cnf/sudoku/damnhard.sdk.txt/4.txt,Grab First,7,6,12005,729,17,14,14,2.6848959922790527
cnf/sudoku/damnhard.sdk.txt/6.txt,Grab First,12,4,12005,729,17,17,17,2.369382858276367
cnf/sudoku/damnhard.sdk.txt/7.txt,Grab First,116,111,12005,729,17,228,228,7.6882781982421875
cnf/sudoku/damnhard.sdk.txt/3.txt,Grab First,1,1,12005,729,17,3,3,2.2879726886749268
cnf/sudoku/damnhard.sdk.txt/2.txt,Grab First,136,128,12005,729,17,265,265,5.963315963745117
cnf/sudoku/damnhard.sdk.txt/0.txt,Grab First,38,32,12005,729,17,71,71,2.997979164123535
cnf/sudoku/damnhard.sdk.txt/1.txt,Grab First,164,159,12005,729,17,324,324,7.163847923278809
cnf/sudoku/damnhard.sdk.txt/34.txt,Grab First,107,99,12005,729,17,207,207,5.077842950820923
cnf/sudoku/damnhard.sdk.txt/20.txt,Grab First,198,187,12005,729,17,386,386,7.64677095413208
cnf/sudoku/damnhard.sdk.txt/21.txt,Grab First,213,209,12005,729,17,423,423,8.13943600654602
cnf/sudoku/damnhard.sdk.txt/23.txt,Grab First,31,23,12005,729,17,55,55,3.079231023788452
cnf/sudoku/damnhard.sdk.txt/22.txt,Grab First,6,2,12005,729,17,9,9,2.295085906982422
cnf/sudoku/damnhard.sdk.txt/26.txt,Grab First,174,171,12005,729,17,346,346,10.178261995315552
cnf/sudoku/damnhard.sdk.txt/32.txt,Grab First,21,15,12005,729,17,37,37,2.600950002670288
cnf/sudoku/damnhard.sdk.txt/33.txt,Grab First,180,168,12005,729,17,349,349,6.7419750690460205
cnf/sudoku/damnhard.sdk.txt/27.txt,Grab First,0,0,12005,729,17,1,1,2.185749053955078
cnf/sudoku/damnhard.sdk.txt/31.txt,Grab First,48,45,12005,729,17,94,94,3.7457778453826904
cnf/sudoku/damnhard.sdk.txt/25.txt,Grab First,0,0,12005,729,17,1,1,2.0960118770599365
cnf/sudoku/damnhard.sdk.txt/19.txt,Grab First,697,692,12005,729,17,1390,1390,30.973400831222534
cnf/sudoku/damnhard.sdk.txt/18.txt,Grab First,186,176,12005,729,17,363,363,8.877507209777832
