file_name,strategy,splits,backtracks,clauses,variables,givens,pos,neg,unit_rule,pure_rule,execution_time
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/273.txt,Grab First,1,1,12012,729,24,3552,24162,3,3,2.1745378971099854
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/924.txt,Grab First,25,21,12015,729,27,38064,106669,47,47,2.679417133331299
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/930.txt,Grab First,5,1,12015,729,27,8814,38257,7,7,2.3332059383392334
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/918.txt,Grab First,0,0,12015,729,27,2943,23328,1,1,2.1590378284454346
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/703.txt,Grab First,4,4,12013,729,25,9489,41418,9,9,2.2156639099121094
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/717.txt,Grab First,0,0,12014,729,26,2942,23328,1,1,2.12764310836792
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/688.txt,Grab First,4,1,12013,729,25,5586,28111,6,6,2.1841819286346436
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/10.txt,Grab First,58,56,12010,729,22,108135,302911,115,115,3.7658650875091553
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/850.txt,Grab First,2,1,12014,729,26,5712,29944,4,4,2.330096960067749
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/844.txt,Grab First,6,3,12014,729,26,9221,40477,10,10,2.2725701332092285
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/38.txt,Grab First,0,0,12011,729,23,2939,23328,1,1,2.1902830600738525
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/878.txt,Grab First,2,0,12014,729,26,3902,25012,3,3,2.196993112564087
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/893.txt,Grab First,3,2,12014,729,26,6636,32980,6,6,2.224004030227661
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/139.txt,Grab First,3,0,12012,729,24,5148,28348,4,4,2.4492979049682617
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/887.txt,Grab First,0,0,12014,729,26,2942,23328,1,1,2.305964708328247
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/677.txt,Grab First,0,0,12013,729,25,2941,23328,1,1,2.152946949005127
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/111.txt,Grab First,0,0,12011,729,23,2939,23328,1,1,2.258714199066162
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/105.txt,Grab First,0,0,12011,729,23,2939,23328,1,1,2.2463858127593994
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/663.txt,Grab First,2,1,12013,729,25,4854,27537,4,4,2.192830801010132
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/449.txt,Grab First,0,0,12013,729,25,2941,23328,1,1,2.3565142154693604
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/313.txt,Grab First,4,2,12012,729,24,8222,36278,7,7,2.1450259685516357
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/475.txt,Grab First,1,1,12013,729,25,4117,25824,3,3,2.2094011306762695
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/461.txt,Grab First,0,0,12013,729,25,2941,23328,1,1,2.176959991455078
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/307.txt,Grab First,3,1,12012,729,24,5306,28248,5,5,2.3163089752197266
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/460.txt,Grab First,5,1,12013,729,25,8407,36954,7,7,2.5167038440704346
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/306.txt,Grab First,2,1,12012,729,24,6107,32453,4,4,2.5252180099487305
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/312.txt,Grab First,0,0,12012,729,24,2940,23328,1,1,2.5159852504730225
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/474.txt,Grab First,5,2,12013,729,25,6552,29631,8,8,2.4066078662872314
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/448.txt,Grab First,1,1,12013,729,25,4028,25689,3,3,2.065148115158081
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/104.txt,Grab First,0,0,12011,729,23,2939,23328,1,1,2.3700337409973145
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/662.txt,Grab First,9,8,12013,729,25,18988,68949,18,18,2.527068853378296
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/676.txt,Grab First,21,21,12013,729,25,39392,117279,43,43,3.3082189559936523
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/110.txt,Grab First,2,2,12011,729,23,4888,27915,5,5,2.343893051147461
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/138.txt,Grab First,6,5,12011,729,23,7665,31528,12,12,2.6328399181365967
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/886.txt,Grab First,2,0,12014,729,26,5502,30668,3,3,2.273806095123291
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/892.txt,Grab First,5,2,12014,729,26,8484,37954,8,8,2.238463878631592
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/879.txt,Grab First,2,0,12014,729,26,4842,28262,3,3,2.588043212890625
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/39.txt,Grab First,4,4,12011,729,23,6954,31983,9,9,2.4925038814544678
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/845.txt,Grab First,3,2,12014,729,26,7544,35182,6,6,2.5043671131134033
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/851.txt,Grab First,7,4,12014,729,26,12167,47377,12,12,2.3399829864501953
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/11.txt,Grab First,0,0,12010,729,22,2938,23328,1,1,2.381533145904541
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/689.txt,Grab First,77,76,12013,729,25,148106,388601,154,154,5.030701160430908
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/716.txt,Grab First,0,0,12014,729,26,2942,23328,1,1,2.238584041595459
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/702.txt,Grab First,13,8,12013,729,25,22613,79324,22,22,2.4800572395324707
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/919.txt,Grab First,22,15,12015,729,27,27817,82014,38,38,2.5522091388702393
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/931.txt,Grab First,9,7,12015,729,27,15746,54389,17,17,2.5190157890319824
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/925.txt,Grab First,3,2,12015,729,27,5210,26629,6,6,2.2933497428894043
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/514.txt,Grab First,9,7,12013,729,25,15768,57199,17,17,2.550100803375244
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/272.txt,Grab First,9,6,12012,729,24,11305,40663,16,16,2.3567278385162354
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/266.txt,Grab First,25,22,12012,729,24,43402,128180,48,48,2.967381000518799
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/500.txt,Grab First,0,0,12013,729,25,2941,23328,1,1,2.2531380653381348
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/528.txt,Grab First,8,8,12013,729,25,15489,55998,17,17,2.5866198539733887
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/299.txt,Grab First,24,22,12012,729,24,47788,145192,47,47,3.2985363006591797
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/598.txt,Grab First,5,1,12013,729,25,6704,31061,7,7,2.697046995162964
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/201.txt,Grab First,0,0,12012,729,24,2940,23328,1,1,2.2351229190826416
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/567.txt,Grab First,6,5,12013,729,25,9935,39306,12,12,2.5109477043151855
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/573.txt,Grab First,1,0,12013,729,25,3753,24966,2,2,2.1980957984924316
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/215.txt,Grab First,50,48,12012,729,24,100078,296054,99,99,4.202926874160767
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/229.txt,Grab First,1,0,12012,729,24,3824,25540,2,2,2.234039068222046
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/942.txt,Grab First,0,0,12015,729,27,2943,23328,1,1,2.3589651584625244
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/956.txt,Grab First,3,1,12015,729,27,6980,34161,5,5,2.3021790981292725
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/765.txt,Grab First,28,26,12014,729,26,47704,137728,55,55,2.902484178543091
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/771.txt,Grab First,2,0,12014,729,26,4867,28137,3,3,2.46789813041687
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/759.txt,Grab First,7,3,12014,729,26,12574,47536,11,11,2.575910806655884
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/981.txt,Grab First,22,21,12015,729,27,37587,116426,44,44,2.834501028060913
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/995.txt,Grab First,2,1,12016,729,28,5004,27766,4,4,2.4063849449157715
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/76.txt,Grab First,0,0,12011,729,23,2939,23328,1,1,2.256459951400757
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/836.txt,Grab First,0,0,12014,729,26,2942,23328,1,1,2.1160659790039062
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/188.txt,Grab First,0,0,12012,729,24,2940,23328,1,1,2.2104380130767822
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/62.txt,Grab First,2,1,12011,729,23,4251,25798,4,4,2.1692779064178467
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/822.txt,Grab First,4,1,12014,729,26,7215,34091,6,6,2.2194628715515137
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/89.txt,Grab First,1,0,12011,729,23,3911,25468,2,2,2.4196181297302246
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/611.txt,Grab First,2,0,12013,729,25,5074,29501,3,3,2.2976880073547363
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/177.txt,Grab First,3,2,12012,729,24,7733,36655,6,6,2.206973075866699
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/163.txt,Grab First,12,10,12012,729,24,22594,75966,23,23,2.4079670906066895
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/605.txt,Grab First,15,11,12013,729,25,21116,70265,27,27,2.412377119064331
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/639.txt,Grab First,9,5,12013,729,25,13318,48873,15,15,2.487144947052002
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/375.txt,Grab First,0,0,12012,729,24,2940,23328,1,1,2.8001108169555664
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/413.txt,Grab First,17,15,12013,729,25,23609,68534,33,33,2.863105058670044
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/407.txt,Grab First,1,1,12013,729,25,3877,25098,3,3,2.2918589115142822
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/361.txt,Grab First,30,29,12012,729,24,58596,171948,60,60,3.2802741527557373
/Users/spijkervet/Desktop/test_data/cnf/sudoku/1000-sudokus.txt/349.txt,Grab First,0,0,12012,729,24,2940,23328,1,1,2.3811581134796143
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/29.txt,Grab First,30,23,12005,729,17,60625,201874,54,54,3.577162981033325
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/15.txt,Grab First,8,8,12005,729,17,17976,69267,17,17,2.420851230621338
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/14.txt,Grab First,188,181,12005,729,17,417074,1336967,370,370,10.29358720779419
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/28.txt,Grab First,83,79,12005,729,17,159752,461021,163,163,4.498941898345947
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/16.txt,Grab First,2,1,12005,729,17,5885,32286,4,4,2.0719010829925537
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/17.txt,Grab First,4,2,12005,729,17,10828,50007,7,7,2.229156970977783
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/13.txt,Grab First,98,91,12005,729,17,190608,603413,190,190,5.017955780029297
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/12.txt,Grab First,23,20,12005,729,17,42471,139884,44,44,2.732745885848999
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/10.txt,Grab First,19,16,12005,729,17,42239,151066,36,36,2.921128988265991
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/11.txt,Grab First,249,243,12005,729,17,525923,1596500,493,493,12.026469945907593
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/9.txt,Grab First,45,38,12005,729,17,89501,299990,84,84,3.5273032188415527
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/8.txt,Grab First,226,223,12005,729,17,523739,1752836,450,450,12.370746850967407
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/5.txt,Grab First,10,5,12005,729,17,25666,107423,16,16,2.3391530513763428
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/4.txt,Grab First,8,7,12005,729,17,25511,108228,16,16,2.631007194519043
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/6.txt,Grab First,83,83,12005,729,17,167848,539439,167,167,5.416899919509888
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/7.txt,Grab First,292,286,12005,729,17,674928,2162007,579,579,15.345325946807861
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/3.txt,Grab First,192,188,12005,729,17,431788,1408049,381,381,10.631581783294678
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/2.txt,Grab First,122,110,12005,729,17,263420,845365,233,233,7.026360988616943
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/0.txt,Grab First,52,48,12005,729,17,86921,261032,101,101,3.357743978500366
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/1.txt,Grab First,5,3,12005,729,17,9220,41969,9,9,2.1729202270507812
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/34.txt,Grab First,31,29,12005,729,17,76574,271309,61,61,3.8801369667053223
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/20.txt,Grab First,235,230,12005,729,17,460426,1365691,466,466,10.355451345443726
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/21.txt,Grab First,8,6,12005,729,17,21686,91311,15,15,2.447838068008423
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/23.txt,Grab First,44,39,12005,729,17,74233,223032,84,84,3.740399122238159
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/22.txt,Grab First,30,26,12005,729,17,71069,252270,57,57,3.3403327465057373
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/26.txt,Grab First,66,63,12005,729,17,162685,570392,130,130,5.4812657833099365
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/32.txt,Grab First,7,3,12005,729,17,17319,72748,11,11,2.2959680557250977
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/33.txt,Grab First,112,105,12005,729,17,197880,575871,218,218,4.997168064117432
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/27.txt,Grab First,0,0,12005,729,17,2933,23328,1,1,2.1139838695526123
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/31.txt,Grab First,18,5,12005,729,17,36826,138337,24,24,2.6176817417144775
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/25.txt,Grab First,0,0,12005,729,17,2933,23328,1,1,2.8638041019439697
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/19.txt,Grab First,183,177,12005,729,17,418199,1331196,361,361,12.556203126907349
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/18.txt,Grab First,120,113,12005,729,17,241841,767128,234,234,6.746868848800659
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/24.txt,Grab First,4,1,12005,729,17,10204,48137,6,6,2.185774087905884
/Users/spijkervet/Desktop/test_data/cnf/sudoku/damnhard.sdk.txt/30.txt,Grab First,2,1,12005,729,17,4821,27544,4,4,2.224520206451416
